sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type
d178.s073,place a suitably loaded barbell across them grasp the bar which will rest against the back of your neck extend your feet forward and backward until you are in a deep leg split,12,semcor.d178.s073.t006,rest,NOUN,rest%1:06:00::,rest#n#1,200
d183.s001,his parents talked seriously and lengthily to their own doctor and to a specialist at the university hospital mr. mckinley was entitled to a discount for members of his family and it was decided it would be best for him to take the remainder of the term off spend a lot of time in bed and for the rest do pretty much as he chose provided of course he chose to do nothing too exciting or too debilitating,56,semcor.d183.s001.t023,rest,NOUN,rest%1:24:00::,rest#n#1,200
d183.s140,he &apos;s getting plenty of rest &apos;&apos;,5,semcor.d183.s140.t002,rest,NOUN,rest%1:04:00::,rest#n#1,200
d000.s092,this will mean that every time there &apos;s an increase in hospital rates your cost will go up in like manner,2,semcor.d000.s092.t000,mean,VERB,mean%2:42:00::,mean#v#2,100
d008.s033,i mean surely we &apos;ve &apos;&apos;,1,semcor.d008.s033.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d008.s053,i do n&apos;t mean to pry but do they hide the swimsuit with the bubbles,3,semcor.d008.s053.t000,mean,VERB,mean%2:31:00::,mean#v#2,100
d008.s054,i mean is advertising honest,1,semcor.d008.s054.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d008.s078,did i mean &apos;&apos;,2,semcor.d008.s078.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d010.s021,a crucial question therefore is what evangelism and mission actually mean in metropolitan protestantism,10,semcor.d010.s021.t006,mean,VERB,mean%2:42:00::,mean#v#2,100
d010.s024,co-optation means to choose by joint action in order to fill a vacancy it can also mean the assimilation of centers of power from an environment in order to strengthen an organization,1,semcor.d010.s024.t001,mean,VERB,mean%2:32:03::,mean#v#2,100
d010.s024,co-optation means to choose by joint action in order to fill a vacancy it can also mean the assimilation of centers of power from an environment in order to strengthen an organization,16,semcor.d010.s024.t008,mean,VERB,mean%2:32:03::,mean#v#2,100
d012.s002,by monitoring we mean some system of control over the types of information sent from the various centers,3,semcor.d012.s002.t001,mean,VERB,mean%2:31:01::,mean#v#2,100
d018.s037,i mean we all figured i guess anybody &apos;d figure angie &apos;&apos;,1,semcor.d018.s037.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d023.s155,you mean anyone who stood up for his rights &apos;&apos; curt said,1,semcor.d023.s155.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d028.s062,what i am saying does not mean that there will henceforth be no form in art,6,semcor.d028.s062.t002,mean,VERB,mean%2:42:00::,mean#v#2,100
d029.s033,in the first instance mimesis &apos;&apos; is here used to mean the recalling of experience in terms of vivid images rather than in terms of abstract ideas or conventional designations,10,semcor.d029.s033.t005,mean,VERB,mean%2:32:03::,mean#v#2,100
d034.s134,i mean i &apos;ve got to to see to the kitchen,1,semcor.d034.s134.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d040.s039,the day-watch platoon commander lt. rinker was calling out the beat assignments but matson could n&apos;t make the names mean anything,17,semcor.d040.s039.t010,mean,VERB,mean%2:32:01::,mean#v#2,100
d050.s081,what did you mean by that rattlesnake gag,3,semcor.d050.s081.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d050.s084,what else would i mean anyways &apos;&apos;,4,semcor.d050.s084.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d050.s123,an &apos; that could mean trouble with a fella that &apos;s workin &apos; for crooks,4,semcor.d050.s123.t000,mean,VERB,mean%2:42:00::,mean#v#2,100
d053.s006,he cannot leave the farm to take work in another locality on short notice such a move may mean a loss of capital,18,semcor.d053.s006.t007,mean,VERB,mean%2:42:00::,mean#v#2,100
d057.s031,this does not mean in a purely bureaucratic sense but in an active operational interested responsible fashion,3,semcor.d057.s031.t001,mean,VERB,mean%2:42:00::,mean#v#2,100
d057.s063,the selection of the wrong tools can mean waste at best and at worst an unwanted inflammation of the problem itself,7,semcor.d057.s063.t003,mean,VERB,mean%2:42:00::,mean#v#2,100
d061.s016,in combat helping your co make a fool of himself might mean getting yourself killed,11,semcor.d061.s016.t005,mean,VERB,mean%2:42:00::,mean#v#2,100
d064.s033,if i have seemed to emphasize the structure of the composition i mean to project equal concern for color,12,semcor.d064.s033.t004,mean,VERB,mean%2:32:01::,mean#v#2,100
d070.s165,that &apos;s what i mean by no heart for the game,4,semcor.d070.s165.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d072.s051,here i do not mean catharsis the discharge of emotion,4,semcor.d072.s051.t002,mean,VERB,mean%2:32:01::,mean#v#2,100
d072.s052,i mean something more like freud &apos;s concept of the utility of play &apos;&apos; to a small child he plays house &apos;&apos; or doctor &apos;&apos; or fireman &apos;&apos; as a way of mastering slightly frightening experiences reliving them imaginatively until they are under control,1,semcor.d072.s052.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d072.s071,i use this term to mean three things a search for the human significance of an event or state of affairs a tendency to look at wholes rather than parts and a tendency to respond to these events and wholes with feeling,5,semcor.d072.s071.t002,mean,VERB,mean%2:32:01::,mean#v#2,100
d076.s018,you mean it phil,1,semcor.d076.s018.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d082.s000,i do not mean to suggest that these assumptions are self-evident in the sense that everyone agrees with them,3,semcor.d082.s000.t001,mean,VERB,mean%2:32:01::,mean#v#2,100
d082.s002,i do mean however that i take them for granted and that everything i shall be saying would appear quite idiotic against any contrary assumptions,2,semcor.d082.s002.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d082.s049,success may mean merely the displacement of western influence,2,semcor.d082.s049.t001,mean,VERB,mean%2:42:00::,mean#v#2,100
d087.s138,what i mean is he was a pole and the greatest soldier in the ulanys,2,semcor.d087.s138.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d090.s012,when i question them as to what they mean by concepts like liberty and democracy i find that they fall into two categories the simpler ones who have simply accepted the shibboleths of their faith without analysis and the intelligent cynical ones who scornfully reply that these things do n&apos;t count any more in the world of to-day,8,semcor.d090.s012.t001,mean,VERB,mean%2:31:01::,mean#v#2,100
d090.s014,i take this to mean that the intelligent and therefore necessarily cynical,4,semcor.d090.s014.t001,mean,VERB,mean%2:42:00::,mean#v#2,100
d091.s012,mickie had a pleasant glow as he said you see both of them i mean the president and jeff lawrence are romantics,14,semcor.d091.s012.t006,mean,VERB,mean%2:31:01::,mean#v#2,100
d098.s013,i wrote bill in my last letter to forget that i had told him that i did n&apos;t mean to reconsider my decision not to change my mind and he seems to have misunderstood me &apos;&apos;,18,semcor.d098.s013.t006,mean,VERB,mean%2:31:00::,mean#v#2,100
d098.s125,he thought a moment then inquired you mean petted &apos;&apos;,7,semcor.d098.s125.t004,mean,VERB,mean%2:32:01::,mean#v#2,100
d112.s028,it has come to mean myths legends tales songs proverbs riddles superstitions rhymes and such literary forms of expression,4,semcor.d112.s028.t001,mean,VERB,mean%2:32:03::,mean#v#2,100
d114.s001,this does not mean that mythological language as such can no longer be used in theology and preaching,3,semcor.d114.s001.t001,mean,VERB,mean%2:42:00::,mean#v#2,100
d114.s004,when we say that a mythological mode of thought must be completely abandoned we mean it must be abandoned as the sole or proper means for presenting the christian understanding of existence,14,semcor.d114.s004.t006,mean,VERB,mean%2:31:01::,mean#v#2,100
d114.s031,this is what we mean when we say this demand must be accepted without condition,4,semcor.d114.s031.t001,mean,VERB,mean%2:31:01::,mean#v#2,100
d124.s033,though that does not mean that there may not be such records there,4,semcor.d124.s033.t001,mean,VERB,mean%2:32:03::,mean#v#2,100
d130.s123,yet even that explosion did not mean much,6,semcor.d130.s123.t003,mean,VERB,mean%2:32:03::,mean#v#2,100
d131.s016,before deriving this formula we explain what we mean by problems of this kind &apos;&apos;,8,semcor.d131.s016.t003,mean,VERB,mean%2:32:01::,mean#v#2,100
d132.s029,he does not mean to say that adam lost the similitude of god and his immortality through the fall for he was created not exactly immortal nor yet exactly mortal but capable of immortality as well as of mortality,3,semcor.d132.s029.t001,mean,VERB,mean%2:31:00::,mean#v#2,100
d132.s062,they speak of the work of christ as the bestowal of incorruptibility which can mean though it does not have to mean deliverance from time and history,14,semcor.d132.s062.t005,mean,VERB,mean%2:42:00::,mean#v#2,100
d132.s062,they speak of the work of christ as the bestowal of incorruptibility which can mean though it does not have to mean deliverance from time and history,21,semcor.d132.s062.t007,mean,VERB,mean%2:42:00::,mean#v#2,100
d141.s038,i do n&apos;t mean miss ada,3,semcor.d141.s038.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d141.s040,i mean our children &apos;&apos;,1,semcor.d141.s040.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d141.s141,you mean picture of me &apos;&apos;,1,semcor.d141.s141.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d143.s040,i know what you mean &apos;&apos; moreland sighed,4,semcor.d143.s040.t001,mean,VERB,mean%2:31:01::,mean#v#2,100
d149.s124,and for him to leave this job now without accomplishing anything would mean practically the end of his career in the methodist church if not in all churches,12,semcor.d149.s124.t004,mean,VERB,mean%2:42:00::,mean#v#2,100
d156.s046,this would mean it can readily be seen that again for each new visual experience the tracing motions would have to be repeated because of the absence of visual imagery,2,semcor.d156.s046.t000,mean,VERB,mean%2:42:00::,mean#v#2,100
d162.s059,but my people martians i mean i now grok you are my people teach plants another way,5,semcor.d162.s059.t002,mean,VERB,mean%2:32:01::,mean#v#2,100
d162.s088,is that i mean &apos; do you know &apos;&apos; &apos;,3,semcor.d162.s088.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d162.s132,you mean this punk can brush me aside and i &apos;ve got to hold still for it &apos;&apos;,1,semcor.d162.s132.t000,mean,VERB,mean%2:32:01::,mean#v#2,100
d165.s011,the theory claims to show by analysis that when we say that is good &apos;&apos; we do not mean to assert a character of the subject of which we are thinking,18,semcor.d165.s011.t008,mean,VERB,mean%2:32:01::,mean#v#2,100
